ICCID;IMSI;MSISDN;Billing Status;Data Session;Active Price Plan;Base Price Plan;Technology;Data Volume;SMS MO/MT Count;Voice MO/MT Duration;Country;Activation Date (UTC);Group;Device;Roaming Profile;APN Group;APN & Static IP;Service Profile;IMEI
89430301722229275480;232031722927548;436761723676563;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;793962;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.82.232;DATA/SMS [TMA]
89430301722229275498;232031722927549;436761723676564;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;986984;0 / 0;0 / 0;Colombia;2024-03-07;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.60.67;DATA/SMS [TMA]
89430301722229275506;232031722927550;436761723676565;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1397725;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.39.211;DATA/SMS [TMA]
89430301722229275514;232031722927551;436761723676566;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1216983;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.62.58;DATA/SMS [TMA]
89430301722229275522;232031722927552;436761723676567;In Testing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.161.225;DATA/SMS [TMA]
89430301722229275530;232031722927553;436761723676568;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;241278;0 / 0;0 / 0;Colombia;2024-03-16;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.196.48;DATA/SMS [TMA]
89430301722229275548;232031722927554;436761723676569;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1126235;0 / 0;0 / 0;Colombia;2024-03-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.130.44;DATA/SMS [TMA]
89430301722229275555;232031722927555;436761723676570;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;902614;0 / 0;0 / 0;Colombia;2024-03-18;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.144.74;DATA/SMS [TMA]
89430301722229275563;232031722927556;436761723676571;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2024-03-19;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.75.61;DATA/SMS [TMA]
89430301722229275571;232031722927557;436761723676572;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;928281;0 / 0;0 / 0;Colombia;2024-03-19;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.176.125;DATA/SMS [TMA]
89430301722229275589;232031722927558;436761723676573;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;747744;0 / 0;0 / 0;Colombia;2024-03-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.244.109;DATA/SMS [TMA]
89430301722229275597;232031722927559;436761723676574;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1435941;0 / 0;0 / 0;Colombia;2024-03-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.8.103;DATA/SMS [TMA]
89430301722229275605;232031722927560;436761723676575;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1353037;0 / 0;0 / 0;Colombia;2024-03-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.139.125;DATA/SMS [TMA]
89430301722229275613;232031722927561;436761723676576;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;845677;0 / 0;0 / 0;Colombia;2024-03-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.156.12;DATA/SMS [TMA]
89430301722229275621;232031722927562;436761723676577;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;602338;0 / 0;0 / 0;Colombia;2024-03-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.185.245;DATA/SMS [TMA]
89430301722229275639;232031722927563;436761723676578;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;531186;0 / 0;0 / 0;Colombia;2024-03-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.213.241;DATA/SMS [TMA]
89430301722229275647;232031722927564;436761723676579;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1137596;0 / 0;0 / 0;Colombia;2024-03-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.176.141;DATA/SMS [TMA]
89430301722229275654;232031722927565;436761723676580;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1004623;0 / 0;0 / 0;Colombia;2024-03-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.42.27;DATA/SMS [TMA]
89430301722229275662;232031722927566;436761723676581;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;144750;0 / 0;0 / 0;Colombia;2024-03-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.186.173;DATA/SMS [TMA]
89430301722229275670;232031722927567;436761723676582;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1257614;0 / 0;0 / 0;Colombia;2024-03-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.98.178;DATA/SMS [TMA]
89430301722229275688;232031722927568;436761723676583;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1079307;0 / 0;0 / 0;Ecuador;2024-04-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.52.203;DATA/SMS [TMA]
89430301722229275696;232031722927569;436761723676584;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;2059965;0 / 0;0 / 0;Colombia;2023-09-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.43.198;DATA/SMS [TMA]
89430301722229275704;232031722927570;436761723676585;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;889618;0 / 0;0 / 0;Ecuador;2023-10-21;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.100.195;DATA/SMS [TMA]
89430301722229275712;232031722927571;436761723676586;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Ecuador;2023-10-16;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.46.188;DATA/SMS [TMA]
89430301722229275720;232031722927572;436761723676587;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;581984;0 / 0;0 / 0;Ecuador;2023-10-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.246.188;DATA/SMS [TMA]
89430301722229275738;232031722927573;436761723676588;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;327094;0 / 0;0 / 0;Ecuador;2023-10-31;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.73.103;DATA/SMS [TMA]
89430301722229275746;232031722927574;436761723676589;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;333556;0 / 0;0 / 0;Ecuador;2023-11-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.194.158;DATA/SMS [TMA]
89430301722229275753;232031722927575;436761723676590;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;365419;0 / 0;0 / 0;Colombia;2023-11-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.151.205;DATA/SMS [TMA]
89430301722229275761;232031722927576;436761723676591;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;540157;0 / 0;0 / 0;Ecuador;2023-10-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.112.66;DATA/SMS [TMA]
89430301722229275779;232031722927577;436761723676592;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;273357;0 / 0;0 / 0;Colombia;2023-11-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.3.124;DATA/SMS [TMA]
89430301722229275787;232031722927578;436761723676593;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;51768;0 / 0;0 / 0;Colombia;2023-10-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.57.160;DATA/SMS [TMA]
89430301722229275795;232031722927579;436761723676594;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.255.118;DATA/SMS [TMA]
89430301722229275803;232031722927580;436761723676595;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.86.21;DATA/SMS [TMA]
89430301722229275811;232031722927581;436761723676596;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;UMTS;605091;0 / 0;0 / 0;Colombia;2023-09-13;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.164.3;DATA/SMS [TMA]
89430301722229275829;232031722927582;436761723676597;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.107.112;DATA/SMS [TMA]
89430301722229275837;232031722927583;436761723676598;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;895918;0 / 0;0 / 0;Colombia;2024-04-02;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.103.74;DATA/SMS [TMA]
89430301722229275845;232031722927584;436761723676599;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;617435;0 / 0;0 / 0;Ecuador;2024-04-03;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.212.191;DATA/SMS [TMA]
89430301722229275852;232031722927585;436761723676600;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;927621;0 / 0;0 / 0;Colombia;2024-04-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.133.212;DATA/SMS [TMA]
89430301722229275860;232031722927586;436761723676601;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1234675;0 / 0;0 / 0;Colombia;2024-04-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.55.169;DATA/SMS [TMA]
89430301722229275878;232031722927587;436761723676602;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;234212;0 / 0;0 / 0;Colombia;2024-04-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.168.251;DATA/SMS [TMA]
89430301722229275886;232031722927588;436761723676603;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;877237;0 / 0;0 / 0;Ecuador;2024-04-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.105.154;DATA/SMS [TMA]
89430301722229275894;232031722927589;436761723676604;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.72.18;DATA/SMS [TMA]
89430301722229275902;232031722927590;436761723676605;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1080907;0 / 0;0 / 0;Colombia;2023-10-02;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.52.29;DATA/SMS [TMA]
89430301722229275910;232031722927591;436761723676606;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;874984;0 / 0;0 / 0;Colombia;2024-04-09;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.115.48;DATA/SMS [TMA]
89430301722229275928;232031722927592;436761723676607;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.209.81;DATA/SMS [TMA]
89430301722229275936;232031722927593;436761723676608;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.181.183;DATA/SMS [TMA]
89430301722229275944;232031722927594;436761723676609;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.250.89;DATA/SMS [TMA]
89430301722229275951;232031722927595;436761723676610;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.108.98;DATA/SMS [TMA]
89430301722229275969;232031722927596;436761723676611;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.236.239;DATA/SMS [TMA]
89430301722229275977;232031722927597;436761723676612;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.192.86;DATA/SMS [TMA]
89430301722229275985;232031722927598;436761723676613;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.195.112;DATA/SMS [TMA]
89430301722229275993;232031722927599;436761723676614;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.48.183;DATA/SMS [TMA]
89430301722229276009;232031722927600;436761723676615;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.56.199;DATA/SMS [TMA]
89430301722229276017;232031722927601;436761723676616;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.227.131;DATA/SMS [TMA]
89430301722229276025;232031722927602;436761723676617;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;880303;0 / 0;0 / 0;Colombia;2024-04-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.196.198;DATA/SMS [TMA]
89430301722229276033;232031722927603;436761723676618;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1025000;0 / 0;0 / 0;Colombia;2024-04-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.39.39;DATA/SMS [TMA]
89430301722229276041;232031722927604;436761723676619;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;825604;0 / 0;0 / 0;Ecuador;2024-04-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.49.131;DATA/SMS [TMA]
89430301722229276058;232031722927605;436761723676620;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;9289;0 / 0;0 / 0;Ecuador;2024-04-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.113.31;DATA/SMS [TMA]
89430301722229276066;232031722927606;436761723676621;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1145612;0 / 0;0 / 0;Colombia;2024-04-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.9.39;DATA/SMS [TMA]
89430301722229276074;232031722927607;436761723676622;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;831942;0 / 0;0 / 0;Colombia;2024-04-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.144.125;DATA/SMS [TMA]
89430301722229276082;232031722927608;436761723676623;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.142.83;DATA/SMS [TMA]
89430301722229276090;232031722927609;436761723676624;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.97.216;DATA/SMS [TMA]
89430301722229276108;232031722927610;436761723676625;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;912989;0 / 0;0 / 0;Colombia;2024-05-24;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.255.235;DATA/SMS [TMA]
89430301722229276116;232031722927611;436761723676626;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1029141;0 / 0;0 / 0;Colombia;2024-05-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.21.37;DATA/SMS [TMA]
89430301722229276124;232031722927612;436761723676627;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;927928;0 / 0;0 / 0;Colombia;2024-05-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.112.44;DATA/SMS [TMA]
89430301722229276132;232031722927613;436761723676628;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;719366;0 / 0;0 / 0;Colombia;2024-05-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.148.180;DATA/SMS [TMA]
89430301722229276140;232031722927614;436761723676629;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;911990;0 / 0;0 / 0;Ecuador;2024-04-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.37.73;DATA/SMS [TMA]
89430301722229276157;232031722927615;436761723676630;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;557135;0 / 0;0 / 0;Colombia;2024-05-03;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.163.163;DATA/SMS [TMA]
89430301722229276165;232031722927616;436761723676631;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1148060;0 / 0;0 / 0;Colombia;2024-05-03;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.65.246;DATA/SMS [TMA]
89430301722229276173;232031722927617;436761723676632;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;292962;0 / 0;0 / 0;Colombia;2024-05-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.150.137;DATA/SMS [TMA]
89430301722229276181;232031722927618;436761723676633;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;761176;0 / 0;0 / 0;Ecuador;2024-05-08;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.64.143;DATA/SMS [TMA]
89430301722229276199;232031722927619;436761723676634;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1312258;0 / 0;0 / 0;Colombia;2024-05-10;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.231.45;DATA/SMS [TMA]
89430301722229276207;232031722927620;436761723676635;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;161630;0 / 0;0 / 0;Ecuador;2023-09-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.16.218;DATA/SMS [TMA]
89430301722229276215;232031722927621;436761723676636;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;544308;0 / 0;0 / 0;Colombia;2023-10-03;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.9.215;DATA/SMS [TMA]
89430301722229276223;232031722927622;436761723676637;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;430431;0 / 0;0 / 0;Colombia;2023-10-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.224.74;DATA/SMS [TMA]
89430301722229276231;232031722927623;436761723676638;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;661039;0 / 0;0 / 0;Colombia;2023-10-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.135.67;DATA/SMS [TMA]
89430301722229276249;232031722927624;436761723676639;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;939785;0 / 0;0 / 0;Ecuador;2023-10-17;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.106.167;DATA/SMS [TMA]
89430301722229276256;232031722927625;436761723676640;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;858633;0 / 0;0 / 0;Colombia;2023-10-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.20.48;DATA/SMS [TMA]
89430301722229276264;232031722927626;436761723676641;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1039344;0 / 0;0 / 0;Colombia;2023-10-04;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.194.106;DATA/SMS [TMA]
89430301722229276272;232031722927627;436761723676642;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;713632;0 / 0;0 / 0;Colombia;2023-09-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.170.34;DATA/SMS [TMA]
89430301722229276280;232031722927628;436761723676643;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;EDGE;474394;0 / 0;0 / 0;Colombia;2023-09-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.106.28;DATA/SMS [TMA]
89430301722229276298;232031722927629;436761723676644;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;368238;0 / 0;0 / 0;Colombia;2023-10-21;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.21.62;DATA/SMS [TMA]
89430301722229276306;232031722927630;436761723676645;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;613027;0 / 0;0 / 0;Colombia;2023-10-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.132.130;DATA/SMS [TMA]
89430301722229276314;232031722927631;436761723676646;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1248335;0 / 0;0 / 0;Colombia;2023-10-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.151.134;DATA/SMS [TMA]
89430301722229276322;232031722927632;436761723676648;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;147686;0 / 0;0 / 0;Colombia;2023-10-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.204.17;DATA/SMS [TMA]
89430301722229276330;232031722927633;436761723676649;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;871325;0 / 0;0 / 0;Colombia;2023-10-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.75.164;DATA/SMS [TMA]
89430301722229276348;232031722927634;436761723676650;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;182728;0 / 0;0 / 0;Colombia;2023-10-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.9.67;DATA/SMS [TMA]
89430301722229276355;232031722927635;436761723676647;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-10-31;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.106.205;DATA/SMS [TMA]
89430301722229276363;232031722927636;436761723676651;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;612825;0 / 0;0 / 0;Colombia;2023-10-10;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.231.249;DATA/SMS [TMA]
89430301722229276371;232031722927637;436761723676652;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;603025;0 / 0;0 / 0;Colombia;2023-10-11;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.166.158;DATA/SMS [TMA]
89430301722229276389;232031722927638;436761723676653;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;390200;0 / 0;0 / 0;Colombia;2023-10-14;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.166.125;DATA/SMS [TMA]
89430301722229276397;232031722927639;436761723676654;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;331050;0 / 0;0 / 0;Colombia;2023-10-12;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.214.176;DATA/SMS [TMA]
89430301722229276405;232031722927640;436761723676655;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-10-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.20.218;DATA/SMS [TMA]
89430301722229276413;232031722927641;436761723676656;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;331739;0 / 0;0 / 0;Colombia;2023-10-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.132.147;DATA/SMS [TMA]
89430301722229276421;232031722927642;436761723676657;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;317821;0 / 0;0 / 0;Colombia;2023-10-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.110.151;DATA/SMS [TMA]
89430301722229276439;232031722927643;436761723676658;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;1009686;0 / 0;0 / 0;Colombia;2023-10-20;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.17.197;DATA/SMS [TMA]
